,local_time,date,latitude,longitude,depth,mag,magType,location
249,2012-06-06 11:08:58.010000+06:30,2012-06-06,25.136999999999997,96.57700000000001,54.7,4.5,mb,Kachin
250,1989-04-16 18:19:38.640000+06:30,1989-04-16,25.136999999999997,95.846,33.0,4.7,mb,Sagaing
251,2007-03-01 10:10:50.990000+06:30,2007-03-01,25.12,95.166,41.9,3.7,mb,Sagaing
252,1989-04-06 12:17:52.640000+06:30,1989-04-06,25.12,95.257,115.9,4.1,mb,Sagaing
253,1997-12-02 17:36:08.640000+06:30,1997-12-02,25.108,95.164,100.0,4.2,mb,Sagaing
254,1981-12-11 17:52:05.820000+06:30,1981-12-11,25.107,95.21799999999999,105.0,4.6,mb,Sagaing
255,2017-12-24 03:12:01.700000+06:30,2017-12-24,25.107,96.4527,10.0,4.2,mb,Kachin
256,1988-09-04 16:51:11.480000+06:30,1988-09-04,25.107,95.012,96.9,4.4,mb,Sagaing
257,1995-04-04 12:16:14.450000+06:30,1995-04-04,25.086,96.10700000000001,20.0,4.7,ms,Kachin
258,1976-05-25 11:18:41.900000+06:30,1976-05-25,25.079,95.354,107.0,4.7,mb,Sagaing
259,1995-02-08 23:01:08.420000+06:30,1995-02-08,25.065,95.109,69.6,4.4,mb,Sagaing
260,1988-07-10 10:01:30.630000+06:30,1988-07-10,25.064,95.37200000000001,129.4,4.8,mb,Sagaing
261,2012-07-22 09:38:48.100000+06:30,2012-07-22,25.059,96.725,10.0,4.3,mb,Kachin
262,1995-05-22 04:07:09.660000+06:30,1995-05-22,25.055,95.25399999999999,107.5,4.9,mb,Sagaing
263,1977-11-25 03:36:52.600000+06:30,1977-11-25,25.05,96.391,33.0,4.4,mb,Kachin
264,2008-07-18 19:40:02.090000+06:30,2008-07-18,25.049,95.066,103.8,4.4,mb,Sagaing
265,2010-06-01 10:24:24.460000+06:30,2010-06-01,25.048000000000002,96.501,29.9,4.6,mb,Kachin
266,2013-05-07 03:37:06.690000+06:30,2013-05-07,25.046999999999997,96.535,53.0,4.2,mb,Kachin
267,1979-09-22 04:32:30+06:30,1979-09-22,25.046999999999997,96.71600000000001,33.0,4.9,mb,Kachin
268,1990-01-11 17:44:43.290000+06:30,1990-01-11,25.046999999999997,95.36399999999999,141.8,4.7,mb,Sagaing
269,1998-06-19 05:43:17.570000+06:30,1998-06-19,25.035,95.109,127.9,4.0,mb,Sagaing
270,2003-08-24 21:16:39.290000+06:30,2003-08-24,25.034000000000002,96.499,40.1,4.4,mb,Kachin
271,1991-03-08 03:28:48.920000+06:30,1991-03-08,25.031,95.337,109.0,4.4,mb,Sagaing
272,1998-12-02 07:34:28.110000+06:30,1998-12-02,25.028000000000002,95.156,135.8,4.3,mb,Sagaing
273,2012-12-05 14:35:03.300000+06:30,2012-12-05,25.019000000000002,95.094,105.1,4.2,mb,Sagaing
274,2007-09-23 05:27:08.640000+06:30,2007-09-23,25.019000000000002,95.48899999999999,53.3,4.2,mb,Sagaing
275,2005-12-29 13:50:55.730000+06:30,2005-12-29,25.01,96.197,12.0,5.1,mwc,Kachin
276,2011-09-19 14:34:13.690000+06:30,2011-09-19,25.002,95.178,116.8,4.5,mb,Sagaing
277,2012-07-22 08:41:12.210000+06:30,2012-07-22,24.998,96.427,22.6,5.1,mb,Kachin
278,1994-11-22 06:46:38.090000+06:30,1994-11-22,24.995,96.19200000000001,96.9,4.2,mb,Kachin
279,1995-05-06 08:29:07.130000+06:30,1995-05-06,24.987,95.294,117.5,6.4,mwb,Sagaing
280,1998-04-14 15:12:04.970000+06:30,1998-04-14,24.987,95.01799999999999,33.0,4.1,mb,Sagaing
281,2004-10-02 02:54:29.110000+06:30,2004-10-02,24.986,95.14299999999999,99.6,4.1,mb,Sagaing
282,1989-01-03 05:20:52.840000+06:30,1989-01-03,24.986,95.07799999999999,105.0,4.2,mb,Sagaing
283,1995-08-22 00:22:06.360000+06:30,1995-08-22,24.985,95.23700000000001,114.7,3.8,mb,Sagaing
284,1986-04-20 06:33:12.700000+06:30,1986-04-20,24.983,95.35600000000001,146.9,4.5,mb,Sagaing
285,1987-07-20 05:19:11.420000+06:30,1987-07-20,24.983,95.189,117.6,4.7,mb,Sagaing
286,2018-01-04 21:30:40.390000+06:30,2018-01-04,24.9808,96.4161,61.11,4.4,mb,Kachin
287,2007-06-21 20:56:21.340000+06:30,2007-06-21,24.979,95.376,10.0,4.0,mb,Sagaing
288,1994-04-15 00:02:43.580000+06:30,1994-04-15,24.978,95.539,182.9,5.0,mb,Sagaing
289,2008-08-09 00:00:08.880000+06:30,2008-08-09,24.969,96.49,3.8,4.0,mb,Kachin
290,1979-03-19 03:27:30.300000+06:30,1979-03-19,24.965999999999998,96.697,54.0,4.6,mb,Kachin
291,2011-11-21 09:45:41.560000+06:30,2011-11-21,24.96,95.23200000000001,107.0,5.7,mww,Sagaing
292,1987-03-27 03:39:22.060000+06:30,1987-03-27,24.959,96.33,33.0,4.7,mb,Kachin
293,2009-11-26 13:58:52.820000+06:30,2009-11-26,24.956,96.416,36.8,4.3,mb,Kachin
294,1990-07-31 14:49:26.420000+06:30,1990-07-31,24.95,96.469,33.0,4.2,mb,Kachin
295,1996-03-19 17:18:38.820000+06:30,1996-03-19,24.945999999999998,96.41799999999999,33.0,4.4,mb,Kachin
296,1981-04-25 18:02:23.140000+06:30,1981-04-25,24.941,95.384,147.6,5.7,mb,Sagaing
297,2006-05-16 06:28:48.950000+06:30,2006-05-16,24.936,95.081,112.8,4.2,mb,Sagaing
298,1998-05-02 15:06:50.180000+06:30,1998-05-02,24.932,95.311,121.5,5.5,mwc,Sagaing
299,2001-08-01 09:33:22.320000+06:30,2001-08-01,24.928,96.65899999999999,33.0,4.3,mb,Kachin
300,2011-11-04 16:44:43.240000+06:30,2011-11-04,24.923000000000002,95.588,160.3,4.7,mb,Sagaing
301,2004-10-28 06:20:09.060000+06:30,2004-10-28,24.919,95.177,135.5,3.8,mb,Sagaing
302,2017-12-28 00:42:31.130000+06:30,2017-12-28,24.914,96.4579,55.03,4.2,mb,Kachin
303,2008-10-04 18:06:40.780000+06:30,2008-10-04,24.910999999999998,96.43799999999999,10.0,3.9,mb,Kachin
304,1995-05-06 09:00:55.070000+06:30,1995-05-06,24.905,95.14200000000001,120.4,4.5,mb,Sagaing
305,1996-08-06 09:34:32.170000+06:30,1996-08-06,24.898000000000003,95.279,125.0,4.5,mb,Sagaing
306,1979-07-14 05:50:08.800000+06:30,1979-07-14,24.898000000000003,95.257,97.0,4.8,mb,Sagaing
307,2012-11-03 04:01:48.630000+06:30,2012-11-03,24.893,95.088,106.1,4.5,mb,Sagaing
308,2015-02-01 20:03:06.580000+06:30,2015-02-01,24.8923,96.4688,61.78,4.1,mb,Kachin
309,2010-08-08 20:01:18.190000+06:30,2010-08-08,24.891,95.024,45.9,4.0,mb,Sagaing
310,2011-12-12 11:15:44.120000+06:30,2011-12-12,24.886,95.26,122.4,4.6,mb,Sagaing
311,2007-04-05 15:12:16.280000+06:30,2007-04-05,24.886,95.20700000000001,125.2,4.5,mb,Sagaing
312,2014-11-08 23:36:46.170000+06:30,2014-11-08,24.8777,96.29799999999999,66.19,4.8,mb,Kachin
313,1974-11-17 04:37:25+06:30,1974-11-17,24.875999999999998,95.421,159.0,4.7,mb,Sagaing
314,1980-09-14 22:33:38.200000+06:30,1980-09-14,24.874000000000002,95.307,112.0,4.5,mb,Sagaing
315,1992-03-26 05:02:34.850000+06:30,1992-03-26,24.874000000000002,95.23100000000001,106.0,5.2,mw,Sagaing
316,2004-10-12 08:47:20.470000+06:30,2004-10-12,24.869,96.20299999999999,48.3,4.2,mb,Kachin
317,2012-10-26 11:12:30.490000+06:30,2012-10-26,24.869,96.116,10.0,4.0,mb,Kachin
318,1993-12-03 04:34:38.490000+06:30,1993-12-03,24.868000000000002,95.794,33.0,4.9,mb,Sagaing
319,1981-02-01 15:57:47.770000+06:30,1981-02-01,24.866,96.4,33.0,4.7,mb,Kachin
320,1997-07-01 18:25:44.570000+06:30,1997-07-01,24.864,95.289,150.0,3.9,mb,Sagaing
321,2004-02-19 16:01:19.290000+06:30,2004-02-19,24.863000000000003,96.512,47.2,4.3,mb,Kachin
322,2007-12-23 00:38:43.280000+06:30,2007-12-23,24.85,96.374,10.0,4.0,mb,Kachin
323,2002-06-08 01:00:21.250000+06:30,2002-06-08,24.849,95.305,148.2,4.0,mb,Sagaing
324,2001-04-05 17:33:53.560000+06:30,2001-04-05,24.848000000000003,95.09700000000001,120.4,3.8,mb,Sagaing
325,1994-11-02 16:21:18.630000+06:30,1994-11-02,24.846,95.311,144.1,4.8,mb,Sagaing
326,1995-05-09 05:55:37.560000+06:30,1995-05-09,24.839000000000002,95.059,117.5,4.7,mb,Sagaing
327,2001-06-30 06:51:08.540000+06:30,2001-06-30,24.836,95.439,160.6,4.6,mb,Sagaing
328,1996-09-09 00:01:31.060000+06:30,1996-09-09,24.831,96.389,33.0,4.6,mb,Kachin
329,2016-10-12 00:11:01.150000+06:30,2016-10-12,24.8275,96.2738,26.73,4.6,mb,Kachin
330,2010-03-21 14:19:41.830000+06:30,2010-03-21,24.826999999999998,95.37700000000001,125.4,4.4,mb,Sagaing
331,1997-08-18 13:07:37.890000+06:30,1997-08-18,24.826,95.038,102.1,4.3,mb,Sagaing
332,2009-03-03 07:57:41.800000+06:30,2009-03-03,24.823,95.179,115.5,4.7,mb,Sagaing
333,1996-04-26 02:07:34.280000+06:30,1996-04-26,24.822,95.197,117.7,4.6,mb,Sagaing
334,1987-04-03 12:18:00.990000+06:30,1987-04-03,24.816999999999997,95.226,151.6,4.6,mb,Sagaing
335,1985-10-12 12:20:14.050000+06:30,1985-10-12,24.816999999999997,95.137,110.4,4.8,mb,Sagaing
336,1993-04-03 03:39:51.530000+06:30,1993-04-03,24.815,96.57600000000001,33.0,4.4,mb,Kachin
337,1987-09-09 19:15:48.160000+06:30,1987-09-09,24.811,95.25299999999999,117.1,4.6,mb,Sagaing
338,1995-04-28 14:33:09.650000+06:30,1995-04-28,24.809,95.307,136.9,4.4,mb,Sagaing
339,2003-11-19 17:22:04.720000+06:30,2003-11-19,24.805999999999997,95.352,137.6,4.3,mb,Sagaing
340,2006-05-11 16:19:58.500000+06:30,2006-05-11,24.805,95.23899999999999,106.2,4.8,mb,Sagaing
341,2011-08-05 22:53:44.810000+06:30,2011-08-05,24.805,95.156,114.6,4.2,mb,Sagaing
342,2019-01-17 04:09:35.480000+06:30,2019-01-17,24.8046,96.3344,10.0,4.7,mb,Kachin
343,1995-07-20 00:40:13.690000+06:30,1995-07-20,24.801,95.139,119.9,4.3,mb,Sagaing
344,1999-10-20 00:04:18.840000+06:30,1999-10-20,24.796999999999997,95.23899999999999,145.4,4.3,mb,Sagaing
345,2005-10-28 22:03:33.040000+06:30,2005-10-28,24.796,95.325,138.9,3.8,mb,Sagaing
346,1992-10-24 21:49:36.320000+06:30,1992-10-24,24.791999999999998,95.164,33.0,4.3,mb,Sagaing
347,2002-10-05 18:44:40.990000+06:30,2002-10-05,24.785999999999998,95.334,184.8,4.2,mb,Sagaing
348,1978-01-08 13:02:58.700000+06:30,1978-01-08,24.759,95.17200000000001,100.0,5.1,mb,Sagaing
349,1990-01-10 01:21:29.210000+06:30,1990-01-10,24.753,95.241,119.2,6.3,mw,Sagaing
350,1991-01-23 12:37:08.270000+06:30,1991-01-23,24.733,95.23200000000001,115.2,5.3,mb,Sagaing
351,1980-01-27 09:55:46.800000+06:30,1980-01-27,24.726,95.21799999999999,159.0,4.4,mb,Sagaing
352,1994-08-09 03:38:31.660000+06:30,1994-08-09,24.721,95.2,121.7,6.1,mw,Sagaing
353,1996-08-11 05:13:37.080000+06:30,1996-08-11,24.713,95.29899999999999,33.0,4.2,mb,Sagaing
354,2004-04-14 03:40:08.070000+06:30,2004-04-14,24.695999999999998,95.249,128.9,4.7,mb,Sagaing
355,2006-11-06 07:49:57.480000+06:30,2006-11-06,24.694000000000003,95.146,120.0,4.8,mb,Sagaing
356,2008-03-26 05:56:42.150000+06:30,2008-03-26,24.691,95.23200000000001,122.4,3.7,mb,Sagaing
357,2006-01-09 07:58:05.720000+06:30,2006-01-09,24.688000000000002,95.28399999999999,149.2,3.7,mb,Sagaing
358,1998-11-17 22:00:50.380000+06:30,1998-11-17,24.686,96.37299999999999,100.0,4.3,mb,Kachin
359,2004-05-24 08:09:54.110000+06:30,2004-05-24,24.685,95.19,104.0,4.6,mb,Sagaing
360,1996-01-10 02:15:47.260000+06:30,1996-01-10,24.680999999999997,95.022,113.4,4.3,mb,Sagaing
361,1993-03-27 16:12:59.110000+06:30,1993-03-27,24.68,95.1,114.7,5.0,mb,Sagaing
362,1974-05-25 22:37:22.900000+06:30,1974-05-25,24.67,95.13,83.0,4.5,mb,Sagaing
363,1991-01-03 13:35:32.830000+06:30,1991-01-03,24.67,95.553,33.0,4.8,mb,Sagaing
364,2002-12-28 17:27:29.130000+06:30,2002-12-28,24.654,95.171,127.9,4.0,mb,Sagaing
365,1981-04-11 07:54:04.310000+06:30,1981-04-11,24.651999999999997,95.10600000000001,134.5,4.6,mb,Sagaing
366,1996-03-06 11:54:49.970000+06:30,1996-03-06,24.649,95.03,99.6,3.8,mb,Sagaing
367,2018-05-06 20:07:26.520000+06:30,2018-05-06,24.6396,96.0213,40.78,4.6,mb,Sagaing
368,2004-04-09 16:57:03.570000+06:30,2004-04-09,24.636,95.111,121.6,4.3,mb,Sagaing
369,2016-03-23 17:20:02.380000+06:30,2016-03-23,24.6302,96.1321,57.15,4.5,mb,Kachin
370,2001-04-11 04:38:15.540000+06:30,2001-04-11,24.627,95.042,113.4,5.3,mwc,Sagaing
371,1993-04-19 09:16:01.710000+06:30,1993-04-19,24.622,95.95200000000001,33.0,4.3,mb,Sagaing
372,1989-07-02 14:25:16.080000+06:30,1989-07-02,24.569000000000003,95.896,33.0,4.9,mb,Sagaing
373,1991-07-29 07:10:19.290000+06:30,1991-07-29,24.563000000000002,95.12,119.4,4.6,mb,Sagaing
374,1993-06-25 04:29:06.600000+06:30,1993-06-25,24.558000000000003,95.595,33.0,4.3,mb,Sagaing
375,1983-08-23 18:42:17.010000+06:30,1983-08-23,24.554000000000002,95.12799999999999,125.2,5.1,mb,Sagaing
376,2016-04-22 14:20:43.770000+06:30,2016-04-22,24.5441,96.0794,57.11,4.3,mb,Sagaing
377,1994-03-27 21:01:06.990000+06:30,1994-03-27,24.541,96.025,33.0,4.6,mb,Sagaing
378,1989-04-25 00:41:41.430000+06:30,1989-04-25,24.52,95.00200000000001,99.4,4.7,mb,Sagaing
379,2008-03-10 06:31:50.610000+06:30,2008-03-10,24.52,95.15899999999999,93.2,3.9,mb,Sagaing
380,2012-05-30 15:58:14.190000+06:30,2012-05-30,24.517,95.085,108.7,4.5,mb,Sagaing
381,1974-12-02 07:38:45.900000+06:30,1974-12-02,24.514,95.257,110.0,4.8,mb,Sagaing
382,2008-06-07 17:04:12.660000+06:30,2008-06-07,24.491999999999997,95.561,10.0,4.2,mb,Sagaing
383,1993-05-01 20:15:45.250000+06:30,1993-05-01,24.471,95.79700000000001,39.6,4.0,mb,Sagaing
384,2015-04-16 00:27:00.890000+06:30,2015-04-16,24.3994,96.1785,42.01,4.2,mb,Sagaing
385,1996-03-04 09:00:52.780000+06:30,1996-03-04,24.385,96.337,33.0,3.9,mb,Sagaing
386,2008-05-21 14:30:02.940000+06:30,2008-05-21,24.351999999999997,95.07700000000001,133.1,4.4,mb,Sagaing
387,1989-10-12 21:07:42.850000+06:30,1989-10-12,24.344,95.522,33.0,4.4,mb,Sagaing
388,1987-02-09 21:51:24.500000+06:30,1987-02-09,24.309,95.14,33.0,3.4,mb,Sagaing
389,2008-05-16 11:14:11.060000+06:30,2008-05-16,24.309,96.029,67.6,4.4,mb,Sagaing
390,1987-05-25 22:34:42.010000+06:30,1987-05-25,24.274,95.029,33.0,3.9,mb,Sagaing
391,1996-02-11 18:26:35.310000+06:30,1996-02-11,24.27,95.141,147.4,4.3,mb,Sagaing
392,2015-10-11 06:24:35.280000+06:30,2015-10-11,24.2558,96.0264,49.02,4.5,mb,Sagaing
393,1996-11-18 05:18:54.410000+06:30,1996-11-18,24.255,95.16,136.8,4.9,mb,Sagaing
394,2005-10-14 06:43:19.880000+06:30,2005-10-14,24.239,95.346,148.0,3.9,mb,Sagaing
395,2014-12-21 12:07:39.090000+06:30,2014-12-21,24.2001,94.6939,99.66,5.1,mb,Sagaing
396,2016-01-18 12:34:53.130000+06:30,2016-01-18,24.1868,94.9004,84.65,4.3,mb,Sagaing
397,1995-05-10 07:21:01.780000+06:30,1995-05-10,24.17,95.421,100.0,3.8,mb,Sagaing
398,2014-07-14 05:20:47.880000+06:30,2014-07-14,24.156,94.4741,81.69,4.2,mb,Sagaing
399,1973-07-13 04:01:03.700000+06:30,1973-07-13,24.151999999999997,95.035,135.0,4.4,mb,Sagaing
400,1991-03-11 14:24:34.710000+06:30,1991-03-11,24.151,95.92299999999999,33.0,3.9,mb,Sagaing
401,2013-07-08 19:57:46.580000+06:30,2013-07-08,24.138,95.795,58.4,4.3,mb,Sagaing
402,2019-03-17 01:53:40.660000+06:30,2019-03-17,24.0646,94.6842,96.09,4.0,mb,Sagaing
403,1990-09-10 21:18:17.960000+06:30,1990-09-10,24.05,95.416,74.3,4.3,mb,Sagaing
404,1976-09-24 06:39:52.800000+06:30,1976-09-24,24.049,95.014,164.0,4.6,mb,Sagaing
405,1992-06-15 09:18:56.250000+06:30,1992-06-15,24.026999999999997,95.932,17.3,6.3,mw,Sagaing
406,1996-04-10 10:43:18.410000+06:30,1996-04-10,24.026,96.714,33.0,4.1,mb,Kachin
407,1998-09-13 06:44:38.380000+06:30,1998-09-13,24.011999999999997,96.001,33.0,4.6,mb,Sagaing
408,1991-01-05 22:34:14.100000+06:30,1991-01-05,24.011999999999997,95.978,31.9,5.2,mb,Sagaing
409,2018-08-08 04:09:50.820000+06:30,2018-08-08,24.005,96.1862,10.0,4.4,mb,Sagaing
410,2019-01-25 20:59:06.050000+06:30,2019-01-25,24.0031,94.8664,47.2,4.5,mb,Sagaing
411,2012-02-29 03:25:46.610000+06:30,2012-02-29,23.999000000000002,94.613,54.9,4.6,mb,Sagaing
412,2000-03-28 23:10:54.830000+06:30,2000-03-28,23.999000000000002,94.87799999999999,118.8,4.4,mb,Sagaing
413,1985-04-17 08:28:14.370000+06:30,1985-04-17,23.997,96.024,37.6,4.7,mb,Sagaing
414,1984-10-19 02:17:30.110000+06:30,1984-10-19,23.994,94.522,123.6,4.4,mb,Sagaing
415,2018-08-16 18:25:19.410000+06:30,2018-08-16,23.9936,94.7501,95.16,4.9,mb,Sagaing
416,2019-01-31 05:42:59.480000+06:30,2019-01-31,23.9792,94.4999,82.03,4.0,mb,Sagaing
417,2006-03-24 10:37:47.880000+06:30,2006-03-24,23.975,94.565,35.0,3.9,mb,Sagaing
418,2018-01-20 16:36:47.390000+06:30,2018-01-20,23.9745,94.6915,86.78,4.2,mb,Sagaing
419,2017-06-27 16:07:36.890000+06:30,2017-06-27,23.974,94.7144,93.17,4.4,mb,Sagaing
420,2000-05-03 22:12:21.430000+06:30,2000-05-03,23.962,94.81200000000001,33.0,4.4,mb,Sagaing
421,2019-05-29 08:24:23.829000+06:30,2019-05-29,23.9515,94.7518,95.69,4.5,mb,Sagaing
422,1984-01-20 14:23:52.170000+06:30,1984-01-20,23.945999999999998,94.509,93.1,4.6,mb,Sagaing
423,1978-02-09 12:06:02.600000+06:30,1978-02-09,23.945,94.823,103.0,4.9,mb,Sagaing
424,2008-04-20 07:00:07.140000+06:30,2008-04-20,23.941999999999997,94.477,98.8,4.3,mb,Sagaing
425,2002-05-26 12:39:27.590000+06:30,2002-05-26,23.941999999999997,96.12700000000001,33.0,4.5,mb,Sagaing
426,2007-09-27 00:03:43.810000+06:30,2007-09-27,23.939,94.586,50.3,4.3,mb,Sagaing
427,2013-08-02 18:34:30.140000+06:30,2013-08-02,23.9377,94.7314,100.98,5.0,mb,Sagaing
428,1993-03-19 05:30:45.100000+06:30,1993-03-19,23.93,94.209,92.5,4.6,mb,Sagaing
429,1993-04-11 12:04:27.950000+06:30,1993-04-11,23.926,94.126,74.5,4.6,mb,near_chin
430,2004-08-12 03:10:40.640000+06:30,2004-08-12,23.925,94.455,97.5,4.0,mb,Sagaing
431,2002-07-14 07:45:11.280000+06:30,2002-07-14,23.92,94.225,65.4,4.7,mb,Sagaing
432,2017-05-06 21:18:51.480000+06:30,2017-05-06,23.9172,93.9828,68.35,4.3,mb,Chin
433,2004-11-01 05:12:40.830000+06:30,2004-11-01,23.909000000000002,94.786,129.2,3.8,mb,Sagaing
434,2016-05-22 04:27:39.400000+06:30,2016-05-22,23.9073,94.5819,83.75,4.0,mb,Sagaing
435,1996-08-07 21:06:33.610000+06:30,1996-08-07,23.906999999999996,96.772,85.2,4.3,mb,Shan
436,1980-03-28 22:45:02.800000+06:30,1980-03-28,23.904,94.738,90.0,4.8,mb,Sagaing
437,2019-02-06 22:51:25.100000+06:30,2019-02-06,23.8991,94.3292,33.81,4.4,mb,Sagaing
438,2016-08-23 08:41:12.810000+06:30,2016-08-23,23.8972,94.6983,101.74,5.0,mwr,Sagaing
439,2004-07-19 04:16:52.260000+06:30,2004-07-19,23.892,95.839,22.4,3.9,mb,Sagaing
440,1996-01-18 06:49:54.560000+06:30,1996-01-18,23.891,94.601,33.0,4.0,mb,Sagaing
441,1991-08-04 19:08:24.500000+06:30,1991-08-04,23.888,95.859,42.6,4.7,mb,Sagaing
442,2014-09-04 14:00:46.190000+06:30,2014-09-04,23.8778,94.111,10.0,4.4,mb,near_chin
443,1990-04-08 21:45:21.250000+06:30,1990-04-08,23.877,94.34100000000001,84.5,4.5,mb,Sagaing
444,1975-05-21 09:46:20.600000+06:30,1975-05-21,23.872,94.10799999999999,72.0,5.3,mb,near_chin
445,2000-10-11 16:12:09.270000+06:30,2000-10-11,23.866,94.863,116.5,5.6,mwc,Sagaing
446,1997-02-15 20:51:09.410000+06:30,1997-02-15,23.861,94.402,101.9,4.3,mb,Sagaing
447,1980-08-01 08:52:39.100000+06:30,1980-08-01,23.861,96.07600000000001,33.0,4.6,mb,Sagaing
448,2018-06-06 05:42:32.290000+06:30,2018-06-06,23.8585,94.4873,82.01,4.7,mb,Sagaing
449,1995-06-07 23:57:22.080000+06:30,1995-06-07,23.858,94.53200000000001,86.1,4.6,mb,Sagaing
450,2008-03-29 00:19:22.960000+06:30,2008-03-29,23.857,94.51700000000001,7.7,4.0,mb,Sagaing
451,2011-04-22 14:43:16.310000+06:30,2011-04-22,23.857,96.06700000000001,47.3,4.3,mb,Sagaing
452,2019-04-27 23:17:56.164000+06:30,2019-04-27,23.8569,95.6844,10.0,4.4,mb,Sagaing
453,1989-06-28 18:38:32.420000+06:30,1989-06-28,23.851,94.387,75.6,5.0,mb,Sagaing
454,2007-09-26 22:47:08.370000+06:30,2007-09-26,23.851,94.46799999999999,51.0,4.5,mb,Sagaing
455,1977-12-21 19:16:23+06:30,1977-12-21,23.85,95.84700000000001,33.0,4.7,mb,Sagaing
456,1991-01-13 13:05:44.790000+06:30,1991-01-13,23.848000000000003,96.221,33.0,3.8,mb,Sagaing
457,2006-01-22 05:05:02.770000+06:30,2006-01-22,23.848000000000003,94.90799999999999,35.0,3.7,mb,Sagaing
458,2017-07-01 13:31:14.640000+06:30,2017-07-01,23.8429,94.7107,89.67,4.6,mb,Sagaing
459,2014-01-29 20:16:50.340000+06:30,2014-01-29,23.8428,93.9581,59.11,5.1,mb,Chin
460,2014-01-24 07:21:35.500000+06:30,2014-01-24,23.8426,93.9346,70.85,4.0,mb,Chin
461,1997-08-24 03:01:06.680000+06:30,1997-08-24,23.840999999999998,94.87100000000001,200.0,3.6,mb,Sagaing
462,1995-03-11 18:53:17.400000+06:30,1995-03-11,23.829,94.24600000000001,135.7,4.4,mb,Sagaing
463,2016-04-14 12:11:53.140000+06:30,2016-04-14,23.816,94.1986,61.25,4.6,mb,Sagaing
464,1991-03-01 20:30:13.630000+06:30,1991-03-01,23.816,95.87799999999999,33.0,4.3,mb,Sagaing
465,2011-06-26 08:57:08.130000+06:30,2011-06-26,23.809,96.391,66.3,4.3,mb,Sagaing
466,2012-09-11 17:39:46.660000+06:30,2012-09-11,23.803,94.382,50.5,4.8,mb,Sagaing
467,1991-01-05 22:08:55.730000+06:30,1991-01-05,23.8,95.963,33.0,4.3,mb,Sagaing
468,1981-10-09 11:53:04.400000+06:30,1981-10-09,23.784000000000002,94.71700000000001,111.2,4.6,mb,Sagaing
469,2014-07-29 14:12:41.540000+06:30,2014-07-29,23.7831,94.4006,41.3,4.1,mb,Sagaing
470,2014-02-10 05:54:30.640000+06:30,2014-02-10,23.7689,96.0719,51.92,4.1,mb,Sagaing
471,1991-12-14 13:34:57.100000+06:30,1991-12-14,23.768,94.601,96.9,4.4,mb,Sagaing
472,2006-05-30 20:12:43.450000+06:30,2006-05-30,23.765,94.566,126.6,4.1,mb,Sagaing
473,2005-09-02 22:06:31.690000+06:30,2005-09-02,23.764,94.24,59.8,3.8,mb,Sagaing
474,1980-05-20 19:49:52.200000+06:30,1980-05-20,23.764,94.31,85.0,4.9,mb,Sagaing
475,2016-04-03 17:28:32.640000+06:30,2016-04-03,23.7551,94.3079,62.6,4.1,mb,Sagaing
476,1986-07-27 02:54:47.880000+06:30,1986-07-27,23.753,94.177,26.5,5.5,mw,Sagaing
477,1999-10-06 16:53:28.450000+06:30,1999-10-06,23.750999999999998,94.759,126.6,4.3,mb,Sagaing
478,1983-01-30 00:22:13.310000+06:30,1983-01-30,23.748,94.069,81.3,4.5,mb,Chin
479,1998-10-16 06:35:34.270000+06:30,1998-10-16,23.743000000000002,94.68299999999999,101.2,5.4,mwb,Sagaing
480,2011-06-26 06:10:40.890000+06:30,2011-06-26,23.734,94.259,81.4,4.7,mb,Sagaing
481,1992-10-30 20:02:45.920000+06:30,1992-10-30,23.733,95.926,33.0,4.7,mb,Sagaing
482,1999-01-07 16:45:11.550000+06:30,1999-01-07,23.732,94.905,145.1,4.3,mb,Sagaing
483,1983-09-08 04:54:24.890000+06:30,1983-09-08,23.73,94.071,92.5,3.9,mb,Chin
484,2009-12-19 12:48:14.130000+06:30,2009-12-19,23.729,94.428,74.2,4.5,mb,Sagaing
485,1991-02-13 17:04:04.840000+06:30,1991-02-13,23.724,96.053,33.8,4.6,mb,Sagaing
486,2018-06-24 17:37:47.100000+06:30,2018-06-24,23.7162,94.85600000000001,121.13,4.3,mb,Sagaing
487,1996-09-07 06:13:08.030000+06:30,1996-09-07,23.715999999999998,94.227,33.0,4.0,mb,Sagaing
488,2015-07-03 23:31:22.160000+06:30,2015-07-03,23.7112,94.6007,81.49,4.0,mb,Sagaing
489,2012-06-12 23:32:02.660000+06:30,2012-06-12,23.71,94.305,45.3,4.7,mb,Sagaing
490,1997-12-29 15:38:18.230000+06:30,1997-12-29,23.708000000000002,94.935,100.0,4.4,mb,Sagaing
491,2001-05-13 22:25:44.350000+06:30,2001-05-13,23.708000000000002,94.98299999999999,131.5,4.0,mb,Sagaing
492,2005-04-19 20:34:20.590000+06:30,2005-04-19,23.706999999999997,94.478,90.1,4.5,mb,Sagaing
493,2015-09-19 02:55:19.330000+06:30,2015-09-19,23.6991,93.8603,64.09,4.0,mb,Chin
494,2007-09-12 01:28:36.810000+06:30,2007-09-12,23.699,94.699,105.5,4.6,mb,Sagaing
495,2017-11-20 15:18:02.250000+06:30,2017-11-20,23.6935,94.54299999999999,97.19,4.9,mb,Sagaing
496,2007-03-14 05:16:43+06:30,2007-03-14,23.686999999999998,94.477,83.9,4.3,mb,Sagaing
497,2014-10-24 11:41:56.070000+06:30,2014-10-24,23.6866,94.6864,108.67,4.6,mb,Sagaing
